,playerId,matchId,competitionId,seasonId,roundId,positions,total.matches,total.matchesInStart,total.matchesSubstituted,total.matchesComingOff,total.minutesOnField,total.minutesTagged,total.goals,total.assists,total.shots,total.headShots,total.yellowCards,total.redCards,total.directRedCards,total.penalties,total.linkupPlays,total.duels,total.duelsWon,total.defensiveDuels,total.defensiveDuelsWon,total.offensiveDuels,total.offensiveDuelsWon,total.aerialDuels,total.aerialDuelsWon,total.fouls,total.passes,total.successfulPasses,total.smartPasses,total.successfulSmartPasses,total.passesToFinalThird,total.successfulPassesToFinalThird,total.crosses,total.successfulCrosses,total.forwardPasses,total.successfulForwardPasses,total.backPasses,total.successfulBackPasses,total.throughPasses,total.successfulThroughPasses,total.keyPasses,total.successfulKeyPasses,total.verticalPasses,total.successfulVerticalPasses,total.longPasses,total.successfulLongPasses,total.dribbles,total.successfulDribbles,total.interceptions,total.defensiveActions,total.successfulDefensiveAction,total.attackingActions,total.successfulAttackingActions,total.freeKicks,total.freeKicksOnTarget,total.directFreeKicks,total.directFreeKicksOnTarget,total.corners,total.successfulPenalties,total.successfulLinkupPlays,total.accelerations,total.pressingDuels,total.pressingDuelsWon,total.looseBallDuels,total.looseBallDuelsWon,total.missedBalls,total.shotAssists,total.shotOnTargetAssists,total.recoveries,total.opponentHalfRecoveries,total.dangerousOpponentHalfRecoveries,total.losses,total.ownHalfLosses,total.dangerousOwnHalfLosses,total.xgShot,total.xgAssist,total.xgSave,total.receivedPass,total.touchInBox,total.progressiveRun,total.offsides,total.clearances,total.secondAssists,total.thirdAssists,total.shotsBlocked,total.foulsSuffered,total.progressivePasses,total.counterpressingRecoveries,total.slidingTackles,total.goalKicks,total.dribblesAgainst,total.dribblesAgainstWon,total.goalKicksShort,total.goalKicksLong,total.shotsOnTarget,total.successfulProgressivePasses,total.successfulSlidingTackles,total.successfulGoalKicks,total.fieldAerialDuels,total.fieldAerialDuelsWon,total.gkCleanSheets,total.gkConcededGoals,total.gkShotsAgainst,total.gkExits,total.gkSuccessfulExits,total.gkAerialDuels,total.gkAerialDuelsWon,total.gkSaves,total.newDuelsWon,total.newDefensiveDuelsWon,total.newOffensiveDuelsWon,total.newSuccessfulDribbles,total.lateralPasses,total.successfulLateralPasses,average.passLength,average.longPassLength,average.dribbleDistanceFromOpponentGoal,average.ballRecoveries,average.duels,average.defensiveDuels,average.offensiveDuels,average.aerialDuels,average.fouls,average.goals,average.assists,average.passes,average.smartPasses,average.passesToFinalThird,average.crosses,average.dribbles,average.shots,average.headShots,average.interceptions,average.successfulDefensiveAction,average.yellowCards,average.redCards,average.directRedCards,average.successfulAttackingActions,average.freeKicks,average.directFreeKicks,average.corners,average.penalties,average.accelerations,average.looseBallDuels,average.missedBalls,average.forwardPasses,average.backPasses,average.throughPasses,average.keyPasses,average.verticalPasses,average.longPasses,average.shotAssists,average.shotOnTargetAssists,average.linkupPlays,average.opponentHalfRecoveries,average.dangerousOpponentHalfRecoveries,average.ballLosses,average.losses,average.ownHalfLosses,average.dangerousOwnHalfLosses,average.duelsWon,average.defensiveDuelsWon,average.offensiveDuelsWon,average.successfulPasses,average.successfulSmartPasses,average.successfulCrosses,average.successfulForwardPasses,average.successfulBackPasses,average.successfulThroughPasses,average.successfulKeyPasses,average.successfulVerticalPasses,average.successfulLongPasses,average.successfulDribbles,average.defensiveActions,average.attackingActions,average.freeKicksOnTarget,average.directFreeKicksOnTarget,average.successfulPenalties,average.successfulLinkupPlays,average.looseBallDuelsWon,average.successfulPassesToFinalThird,average.xgShot,average.xgAssist,average.xgSave,average.receivedPass,average.touchInBox,average.progressiveRun,average.offsides,average.clearances,average.secondAssists,average.thirdAssists,average.foulsSuffered,average.progressivePasses,average.counterpressingRecoveries,average.slidingTackles,average.goalKicks,average.shotsBlocked,average.shotsOnTarget,average.successfulProgressivePasses,average.successfulSlidingTackles,average.successfulGoalKicks,average.dribblesAgainst,average.dribblesAgainstWon,average.goalKicksShort,average.goalKicksLong,average.fieldAerialDuels,average.fieldAerialDuelsWon,average.gkConcededGoals,average.gkShotsAgainst,average.gkExits,average.gkAerialDuels,average.gkSaves,average.gkSuccessfulExits,average.gkAerialDuelsWon,average.newDuelsWon,average.newDefensiveDuelsWon,average.newOffensiveDuelsWon,average.newSuccessfulDribbles,average.lateralPasses,average.successfulLateralPasses,percent.duelsWon,percent.defensiveDuelsWon,percent.offensiveDuelsWon,percent.aerialDuelsWon,percent.successfulPasses,percent.successfulSmartPasses,percent.successfulPassesToFinalThird,percent.successfulCrosses,percent.successfulDribbles,percent.shotsOnTarget,percent.headShotsOnTarget,percent.goalConversion,percent.directFreeKicksOnTarget,percent.penaltiesConversion,percent.win,percent.successfulForwardPasses,percent.successfulBackPasses,percent.successfulThroughPasses,percent.successfulKeyPasses,percent.successfulVerticalPasses,percent.successfulLongPasses,percent.successfulShotAssists,percent.successfulLinkupPlays,percent.yellowCardsPerFoul,percent.successfulProgressivePasses,percent.successfulSlidingTackles,percent.successfulGoalKicks,percent.dribblesAgainstWon,percent.fieldAerialDuelsWon,percent.gkSaves,percent.gkSuccessfulExits,percent.gkAerialDuelsWon,percent.newDuelsWon,percent.newDefensiveDuelsWon,percent.newOffensiveDuelsWon,percent.newSuccessfulDribbles,percent.successfulLateralPasses
534,33032,2799964,103,21316,4418495,"[{'position': {'name': 'Left Attacking Midfielder', 'code': 'lamf'}, 'percent': 93}]",1,1,1,0,77,77,0,0,3,0,0,0,0,0,13,10,6,0,0,7,4,1,1,0,28,26,1,1,1,1,6,5,5,4,6,6,1,1,2,2,10,9,1,1,4,3,0,0,0,14,10,3,2,1,1,2,0,12,2,1,0,2,1,0,3,2,1,1,0,4,0,0,0.63,0.26,0,24,4,5,1,1,0,0,0,0,6,1,0,0,0,0,0,0,1,6,0,0,1,1,0,0,0,0,0,0,0,0,6,0,4,3,10,9,18.25,45.86,39.9,1.17,11.69,0,8.18,1.17,0,0,0,32.73,1.17,1.17,7.01,4.68,3.51,0,0,0,0,0,0,11.69,3.51,1.17,2.34,0,2.34,2.34,0,5.84,7.01,1.17,2.34,11.69,1.17,3.51,2.34,15.19,1.17,0,0,4.68,0,0,7.01,0,4.68,30.39,1.17,5.84,4.68,7.01,1.17,2.34,10.52,1.17,3.51,0,16.37,2.34,1.17,0,14.03,1.17,1.17,0.74,0.31,0,28.05,4.68,5.84,1.17,1.17,0,0,0,7.01,1.17,0,0,0,1.17,7.01,0,0,0,0,0,0,1.17,1.17,0,0,0,0,0,0,0,7.01,0,4.68,3.51,11.69,10.52,60,0,57.14,100,92.86,100,100,83.33,75,33.33,0,0,100,0,100,80,100,100,100,90,100,66.67,92.31,0,100,0,0,0,100,0,0,0,60,0,57.14,75,90
535,99902,2799964,103,21316,4418495,"[{'position': {'name': 'Attacking Midfielder', 'code': 'amf'}, 'percent': 75}, {'position': {'name': 'Left Winger', 'code': 'lw'}, 'percent': 19}]",1,1,1,0,95,95,0,0,1,0,0,0,0,0,10,10,8,3,2,6,6,0,0,0,46,42,1,0,10,8,0,0,9,9,9,8,0,0,0,0,14,11,2,1,6,6,1,4,3,8,5,0,0,0,0,1,0,10,4,8,0,1,0,0,0,0,3,3,1,2,1,0,0.32,0.0,0,31,2,5,0,0,0,0,0,1,5,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,2,5,5,14,11,16.9,45.33,40.4,2.84,9.47,2.84,5.68,0.0,0,0,0,43.58,0.95,9.47,0.0,5.68,0.95,0,0.95,2.84,0,0,0,4.74,0.0,0.0,0.95,0,3.79,0.95,0,8.53,8.53,0.0,0.0,13.26,1.89,0.0,0.0,9.47,2.84,0.95,0,1.89,0.95,0,7.58,1.89,5.68,39.79,0.0,0.0,8.53,7.58,0.0,0.0,10.42,0.95,5.68,3.79,7.58,0.0,0.0,0,9.47,0.0,7.58,0.3,0.0,0,29.37,1.89,4.74,0.0,0.0,0,0,0.95,4.74,2.84,0,0,0,0.0,4.74,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,6.63,1.89,4.74,4.74,13.26,10.42,80,66.67,100.0,0,91.3,0,80,0.0,100,0.0,0,0,0,0,100,100,88.89,0,0,78.57,50,0.0,100.0,0,100,0,0,0,0,0,0,0,70,66.67,83.33,83.33,78.57
536,99452,2799964,103,21316,4418495,"[{'position': {'name': 'Attacking Midfielder', 'code': 'amf'}, 'percent': 90}]",1,0,0,1,26,26,1,0,2,1,0,0,0,0,5,4,4,2,2,1,1,0,0,0,15,15,0,0,0,0,0,0,0,0,3,3,0,0,1,1,5,5,0,0,0,0,1,3,3,2,1,0,0,0,0,0,0,5,0,3,0,1,1,0,2,1,3,2,0,2,0,0,0.15,0.3,0,15,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,5,5,12.07,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,100,100,100.0,0,0.0,0,0,0.0,0,0.0,0,50,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
537,329061,2799964,103,21316,4418495,"[{'position': {'name': 'Attacking Midfielder', 'code': 'amf'}, 'percent': 100}]",1,0,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
538,406053,2799964,103,21316,4418495,"[{'position': {'name': 'Right Attacking Midfielder', 'code': 'ramf'}, 'percent': 100}]",1,1,1,0,72,72,0,0,3,0,1,0,0,0,5,18,8,6,2,9,5,1,0,4,21,16,0,0,0,0,0,0,7,5,4,2,0,0,0,0,8,8,0,0,1,1,1,7,3,4,1,3,2,1,0,0,0,4,0,7,0,2,1,0,0,0,5,3,0,5,2,0,0.08,0.0,0,14,1,0,0,0,0,0,0,3,3,3,0,0,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,8,2,5,1,8,8,15.71,0.0,11.6,6.25,22.5,7.5,11.25,1.25,5,0,0,26.25,0.0,0.0,0.0,1.25,3.75,0,1.25,3.75,1.25,0,0,1.25,3.75,1.25,0.0,0,0.0,2.5,0,8.75,5.0,0.0,0.0,10.0,0.0,0.0,0.0,6.25,3.75,0,0,6.25,2.5,0,10.0,2.5,6.25,20.0,0.0,0.0,6.25,2.5,0.0,0.0,10.0,0.0,1.25,8.75,5.0,2.5,0.0,0,5.0,1.25,0.0,0.1,0.0,0,17.5,1.25,0.0,0.0,0.0,0,0,3.75,3.75,3.75,0,0,0,0.0,2.5,0,0,1.25,1.25,0,0,1.25,0.0,0,0,0,0,0,0,0,10.0,2.5,6.25,1.25,10.0,10.0,44.44,33.33,55.56,0,76.19,0,0,0.0,100,0.0,0,0,0,0,100,71.43,50,0,0,100,0,0.0,80.0,25,66.67,0,0,100,0,0,0,0,44.44,33.33,55.56,100,100
539,101760,2799965,103,21316,4418495,"[{'position': {'name': 'Left Centre Midfielder', 'code': 'lcmf'}, 'percent': 81}, {'position': {'name': 'Attacking Midfielder', 'code': 'amf'}, 'percent': 18}]",1,1,0,0,94,94,0,0,1,0,0,0,0,0,0,13,5,4,0,4,2,3,1,0,71,58,2,1,14,12,5,2,23,19,8,7,2,2,3,3,29,24,9,6,3,1,2,6,4,11,4,0,0,0,0,10,0,0,1,2,0,2,2,1,5,3,4,0,0,15,7,2,0.02,0.48,0,58,2,1,0,1,0,0,1,2,22,2,0,0,2,1,0,0,0,17,0,0,3,1,0,0,0,0,0,0,0,0,7,2,2,1,29,24,20.73,38.85,66.1,3.83,12.45,3.83,3.83,2.87,0,0,0,67.98,1.91,13.4,4.79,2.87,0.96,0,1.91,3.83,0,0,0,3.83,0,0,9.57,0,0.96,1.91,0.96,22.02,7.66,1.91,2.87,27.77,8.62,4.79,2.87,0,0,0,0,14.36,6.7,1.91,4.79,0,1.91,55.53,0.96,1.91,18.19,6.7,1.91,2.87,22.98,5.74,0.96,5.74,10.53,0,0,0,0,1.91,11.49,0.02,0.46,0,55.53,1.91,0.96,0,0.96,0,0,1.91,21.06,1.91,0,0,0.96,0,16.28,0,0,1.91,0.96,0,0,2.87,0.96,0,0,0,0,0,0,0,6.7,1.91,1.91,0.96,27.77,22.98,38.46,0,50,33.33,81.69,50,85.71,40,33.33,0,0,0,0,0,100,82.61,87.5,100,100,82.76,66.67,60,0,0,77.27,0,0,50,33.33,0,0,0,53.85,50,50,33.33,82.76
540,97892,2799965,103,21316,4418495,"[{'position': {'name': 'Attacking Midfielder', 'code': 'amf'}, 'percent': 100}]",1,1,1,0,76,76,0,0,7,0,0,0,0,0,0,16,10,3,1,10,9,0,0,1,37,26,5,3,4,4,4,2,8,7,6,5,2,0,0,0,14,10,5,3,8,8,0,5,3,24,12,0,0,0,0,0,0,0,2,2,0,3,0,0,0,0,2,2,1,12,2,1,0.5,0.0,0,31,6,2,1,0,1,0,0,0,5,1,2,0,1,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,8,1,7,6,14,10,16.56,26.56,28.9,2.37,18.95,3.55,11.84,0.0,1.18,0,0,43.82,5.92,4.74,4.74,9.47,8.29,0,0.0,3.55,0,0,0,14.21,0,0,0.0,0,2.37,3.55,0.0,9.47,7.11,2.37,0.0,16.58,5.92,0.0,0.0,0,2.37,1.18,0,14.21,2.37,1.18,11.84,1.18,10.66,30.79,3.55,2.37,8.29,5.92,0.0,0.0,11.84,3.55,9.47,5.92,28.42,0,0,0,0,0.0,4.74,0.6,0.0,0,36.71,7.11,2.37,1.18,0.0,1.18,0,0.0,5.92,1.18,2.37,0,0.0,1.18,4.74,0,0,1.18,1.18,0,0,0.0,0.0,0,0,0,0,0,0,0,9.47,1.18,8.29,7.11,16.58,11.84,62.5,33.33,90,0.0,70.27,60,100.0,50,100.0,14.29,0,0,0,0,100,87.5,83.33,0,0,71.43,60.0,0,0,0,80.0,0,0,100,0.0,0,0,0,50.0,33.33,70,75.0,71.43
541,97037,2799969,103,21316,4418495,"[{'position': {'name': 'Attacking Midfielder', 'code': 'amf'}, 'percent': 100}]",1,0,0,1,9,9,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,1,0,1,6,5,0,0,1,1,0,0,2,1,2,2,0,0,0,0,2,2,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,21.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,97093,2799969,103,21316,4418495,"[{'position': {'name': 'Attacking Midfielder', 'code': 'amf'}, 'percent': 100}]",1,1,1,0,72,72,0,0,0,0,0,0,0,0,0,8,3,2,0,3,1,1,0,0,24,17,0,0,1,1,0,0,8,5,5,5,0,0,0,0,4,2,2,2,1,0,2,4,2,1,0,0,0,0,0,0,0,0,2,7,0,2,2,0,0,0,2,2,0,9,6,1,0,0,0,15,3,3,0,0,0,0,0,1,6,1,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,4,2,14.57,22.71,39.9,2.5,10,2.5,3.75,1.25,0,0,0,30,0,1.25,0,1.25,0,0,2.5,2.5,0,0,0,0,0,0,0,0,2.5,2.5,0,10,6.25,0,0,5,2.5,0,0,0,2.5,0,0,11.25,7.5,1.25,3.75,0,1.25,21.25,0,0,6.25,6.25,0,0,2.5,2.5,0,5,1.25,0,0,0,0,2.5,1.25,0,0,0,18.75,3.75,3.75,0,0,0,0,1.25,7.5,1.25,0,0,0,0,2.5,0,0,2.5,0,0,0,1.25,0,0,0,0,0,0,0,0,3.75,0,1.25,0,5,2.5,37.5,0,33.33,0,70.83,0,100,0,0,0,0,0,0,0,0,62.5,100,0,0,50,100,0,0,0,33.33,0,0,0,0,0,0,0,37.5,0,33.33,0,50
543,347661,2799969,103,21316,4418495,"[{'position': {'name': 'Attacking Midfielder', 'code': 'amf'}, 'percent': 60}, {'position': {'name': 'Striker', 'code': 'cf'}, 'percent': 39}]",1,0,0,1,22,22,0,0,0,0,0,0,0,0,0,7,4,3,3,4,1,0,0,0,6,4,0,0,1,0,0,0,4,2,0,0,0,0,0,0,1,1,0,0,1,0,2,5,5,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,1,1,20.66,0,73.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.14,100,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,18772,2799970,103,21316,4418495,"[{'position': {'name': 'Attacking Midfielder', 'code': 'amf'}, 'percent': 100}]",1,0,0,1,27,27,0,0,0,0,0,0,0,0,1,7,2,5,0,1,1,0,0,1,14,8,0,0,2,1,1,0,2,1,4,1,0,0,0,0,6,5,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,1,0,5,0,1,1,0,1,0,2,2,1,5,2,0,0,0.13,0,7,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,6,5,16.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,99902,2799970,103,21316,4418495,"[{'position': {'name': 'Attacking Midfielder', 'code': 'amf'}, 'percent': 65}, {'position': {'name': 'Left Winger', 'code': 'lw'}, 'percent': 34}]",1,1,0,0,98,98,0,0,6,0,0,0,0,0,0,16,7,1,0,13,7,0,0,0,41,34,1,1,5,4,1,0,11,7,13,12,0,0,2,2,10,8,3,2,7,5,0,1,0,15,8,2,1,2,1,3,0,0,2,2,0,2,0,0,5,2,1,1,0,10,1,0,0.31,0.31,0,31,3,0,0,0,0,0,0,0,6,1,0,0,1,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,10,8,16.67,46.07,45.4,0.92,14.69,0.92,11.94,0,0,0,0,37.65,0.92,4.59,0.92,6.43,5.51,0,0,0,0,0,0,7.35,1.84,1.84,2.76,0,1.84,1.84,0,10.1,11.94,0,1.84,9.18,2.76,4.59,1.84,0,0.92,0,0,9.18,0.92,0,6.43,0,6.43,31.22,0.92,0,6.43,11.02,0,1.84,7.35,1.84,4.59,0.92,13.78,0.92,0.92,0,0,0,3.67,0.28,0.28,0,28.47,2.76,0,0,0,0,0,0,5.51,0.92,0,0,0,3.67,5.51,0,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,4.59,0,4.59,2.76,9.18,7.35,43.75,0,53.85,0,82.93,100,80,0,71.43,66.67,0,0,50,0,100,63.64,92.31,0,100,80,66.67,40,0,0,100,0,0,0,0,0,0,0,31.25,0,38.46,42.86,80
546,247997,2799970,103,21316,4418495,"[{'position': {'name': 'Right Attacking Midfielder', 'code': 'ramf'}, 'percent': 65}, {'position': {'name': 'Right Winger', 'code': 'rw'}, 'percent': 34}]",1,1,0,0,98,98,0,0,2,0,0,0,0,0,0,20,7,7,2,9,3,1,0,0,34,25,1,1,6,4,1,0,7,5,10,9,0,0,1,1,13,9,0,0,4,3,4,11,8,8,3,0,0,0,0,0,0,0,1,11,0,3,2,0,1,1,9,7,1,10,2,0,0.15,0.11,0,23,2,1,0,1,0,0,0,0,7,5,0,0,6,3,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,7,4,1,1,13,9,16.91,0,27.6,8.27,18.37,6.43,8.27,0.92,0,0,0,31.22,0.92,5.51,0.92,3.67,1.84,0,3.67,7.35,0,0,0,2.76,0,0,0,0,0.92,2.76,0,6.43,9.18,0,0.92,11.94,0,0.92,0.92,0,6.43,0.92,0,9.18,1.84,0,6.43,1.84,2.76,22.96,0.92,0,4.59,8.27,0,0.92,8.27,0,2.76,10.1,7.35,0,0,0,0,1.84,3.67,0.13,0.1,0,21.12,1.84,0.92,0,0.92,0,0,0,6.43,4.59,0,0,0,0.92,6.43,0,0,5.51,2.76,0,0,0.92,0,0,0,0,0,0,0,0,6.43,3.67,0.92,0.92,11.94,8.27,35.0,28.57,33.33,0,73.53,100,66.67,0,75,50,0,0,0,0,100,71.43,90,0,100,69.23,0,100,0,0,100,0,0,50,0,0,0,0,35,57.14,11.11,25,69.23
547,406053,2799970,103,21316,4418495,"[{'position': {'name': 'Left Attacking Midfielder', 'code': 'lamf'}, 'percent': 100}]",1,1,1,0,64,64,0,0,3,0,0,0,0,0,0,13,6,5,1,5,2,1,1,0,25,20,0,0,2,0,1,1,6,3,7,6,1,0,0,0,9,8,2,1,1,0,1,7,5,5,3,0,0,0,0,2,0,0,0,13,0,2,2,0,3,0,8,5,1,9,1,1,0.48,0.18,0,22,2,1,0,0,0,0,0,2,5,5,1,0,2,0,0,0,2,4,1,0,1,1,0,0,0,0,0,0,0,0,8,3,2,0,9,8,17.8,36.51,102.9,11.25,18.28,7.03,7.03,1.41,0,0,0,35.16,0,2.81,1.41,1.41,4.22,0,1.41,7.03,0,0,0,4.22,0,0,2.81,0,0,2.81,0,8.44,9.84,1.41,0,12.66,2.81,4.22,0,0,7.03,1.41,0,12.66,1.41,1.41,8.44,1.41,2.81,28.13,0,1.41,4.22,8.44,0,0,11.25,1.41,0,9.85,7.04,0,0,0,0,2.81,0,0.68,0.25,0,30.94,2.81,1.41,0,0,0,0,2.81,7.03,7.03,1.41,0,0,2.81,5.63,1.41,0,2.81,0,0,0,1.41,1.41,0,0,0,0,0,0,0,11.25,4.22,2.81,0,12.66,11.25,46.15,20,40,100,80,0,0,100,0,66.67,0,0,0,0,100,50,85.71,0,0,88.89,50,33.33,0,0,80,100,0,0,100,0,0,0,61.54,60,40,0,88.89
548,14724,2799971,103,21316,4418495,"[{'position': {'name': 'Left Attacking Midfielder', 'code': 'lamf'}, 'percent': 78}, {'position': {'name': 'Right Attacking Midfielder', 'code': 'ramf'}, 'percent': 21}]",1,1,1,0,93,93,1,0,2,0,0,0,0,0,5,12,4,4,1,4,1,1,1,2,42,30,4,1,6,3,5,3,10,7,7,7,5,1,0,0,19,13,5,4,2,1,4,8,6,13,7,1,1,0,0,1,0,2,2,10,0,3,1,0,3,0,3,3,0,11,3,0,0.4,0.3,0,35,1,3,0,0,0,0,0,1,6,1,0,0,1,1,0,0,2,5,0,0,1,1,0,0,0,0,0,0,0,0,5,2,1,1,19,13,19.89,42.6,26.8,2.9,11.61,3.87,3.87,0.97,1.94,0.97,0,40.65,3.87,5.81,4.84,1.94,1.94,0,3.87,5.81,0,0,0,6.77,0.97,0,0.97,0,1.94,2.9,0,9.68,6.77,4.84,0,18.39,4.84,2.9,0,4.84,2.9,0,0,10.65,2.9,0,3.87,0.97,0.97,29.03,0.97,2.9,6.77,6.77,0.97,0,12.58,3.87,0.97,7.74,12.59,0.97,0,0,1.94,0.97,2.9,0.39,0.29,0,33.87,0.97,2.9,0,0,0,0,0.97,5.81,0.97,0,0,0,1.94,4.84,0,0,0.97,0.97,0,0,0.97,0.97,0,0,0,0,0,0,0,4.84,1.94,0.97,0.97,18.39,12.58,33.33,25,25,100,71.43,25,50,60,50,100,0,50,0,0,100,70,100,20,0,68.42,80,33.33,40,0,83.33,0,0,100,100,0,0,0,41.67,50,25,50,68.42
