playerId,scaled_off_playmaker,scaled_offensive,scaled_defensive,scaled_def_playmaker
284997,24.71469530958168,37.212609518351776,42.00116348882828,46.05747420354983
92327,26.01359666254174,37.171251681534585,39.76479090241727,43.7753205366231
239191,40.61543956175001,37.16654627136456,33.318004544537466,33.00604925390002
639075,32.76592543921868,37.03858471450489,29.535430751110795,34.238126627069576
102051,39.311596401061486,36.97829015420675,39.05978328342502,41.13889034241328
258022,43.09789459893445,36.93970982818706,31.931916609520734,34.592835549855565
136704,34.80860823492121,36.68012433542553,33.40824627327977,35.49317192056666
282267,41.470412096324985,36.640341397826084,35.59347872792048,37.78925556276145
352120,37.42513245724816,36.070443980564995,29.07325287636025,33.99241940422861
136965,19.533262908893974,36.01613741287567,32.47525375340218,34.37195292225707
281887,29.66958336214161,35.79666283997686,34.84011883813565,37.919511717410685
69398,26.40383560973349,35.725777964999864,37.70819615788332,42.20347214185812
391473,27.225501351135723,35.666526533764035,35.45334682606908,36.30631224239855
80764,31.453369607548712,35.45980858092232,40.76342162461158,46.34290567376282
326378,25.58992842052144,35.13675168186636,31.26316452202159,33.67987067707074
282550,33.613481281846624,34.91740041008185,39.36753650501116,41.86747097488532
55968,37.67331581731227,34.890719818725884,30.47957482123903,33.417446641457495
235556,31.62625421429119,34.69352687133003,31.448081304109614,35.690338484084556
8278,45.344769085096644,34.46962296492713,32.59472247841779,34.74097225179245
33159,43.194380548312076,34.370483618746775,29.73236091705011,32.00246998821053
136151,22.651507814310627,34.10864274948429,38.312691113232646,42.95772014881664
399565,44.35521881060786,34.08801636357451,27.399136263683005,28.953985538573352
480216,28.303439329597026,34.02191097968237,35.87266366266141,41.11534177128794
50073,24.802693326177945,34.0167213482553,33.88721792979223,38.923388884894344
405065,31.209827833472655,33.24890148773618,30.08679994290274,31.43785449202856
138080,24.982577029395593,33.1486932779567,36.64029837124711,41.23845886801704
286015,28.829688460045748,33.123309329804485,40.7256588918591,44.127247456600955
